20201231	2142
20210101	2143
20210102	2144
20210103	2145
20210104	2146
20210105	2147
20210106	2148
20210107	2149
20210108	2150
20210109	2151
20210110	2152
20210111	2153
20210112	2154
20210113	2155
20210114	2156
20210115	2157
20210116	2158
20210117	2159
20210118	2160
20210119	2161
20210120	2162
20210121	2163
20210122	2164
20210123	2165
20210124	2166
20210125	2167
20210126	2168
20210127	2169
20210128	2170
20210129	2171
20210130	2172
20210131	2173
20210201	2174
20210202	2175
20210203	2176
20210204	2177
20210205	2178
20210206	2179
20210207	2180
20210208	2181
20210209	2182
20210210	2183
20210211	2184
20210212	2185
20210213	2186
20210214	2187
20210215	2188
20210216	2189
20210217	2190
20210218	2191
20210219	2192
20210220	2193
20210221	2194
20210222	2195
20210223	2196
20210224	2197
20210225	2198
20210226	2199
20210227	2200
20210228	2201
20210301	2202
20210302	2203
20210303	2204
20210304	2205
20210305	2206
20210306	2207
20210307	2208
20210308	2209
20210309	2210
20210310	2211
20210311	2212
20210312	2213
20210313	2214
20210314	2215
20210315	2216
20210316	2217
20210317	2218
20210318	2219
20210319	2220
20210320	2221
20210321	2222
20210322	2223
20210323	2224
20210324	2225
20210325	2226
20210326	2227
20210327	2228
20210328	2229
20210329	2230
20210330	2231
20210331	2232
20210401	2233
20210402	2234
20210403	2235
20210404	2236
20210405	2237
20210406	2238
20210407	2239
20210408	2240
20210409	2241
20210410	2242
20210411	2243
20210412	2244
20210413	2245
20210414	2246
20210415	2247
20210416	2248
20210417	2249
20210418	2250
20210419	2251
20210420	2252
20210421	2253
20210422	2254
20210423	2255
20210424	2256
20210425	2257
20210426	2258
20210427	2259
20210428	2260
20210429	2261
20210430	2262
20210501	2263
20210502	2264
20210503	2265
20210504	2266
20210505	2267
20210506	2268
20210507	2269
20210508	2270
20210509	2271
20210510	2272
20210511	2273
20210512	2274
20210513	2275
20210514	2276
20210515	2277
20210516	2278
20210517	2279
20210518	2280
20210519	2281
20210520	2282
20210521	2283
20210522	2284
20210523	2285
20210524	2286
20210525	2287
20210526	2288
20210527	2289
20210528	2290
20210529	2291
20210530	2292
20210531	2293
20210601	2294
20210602	2295
20210603	2296
20210604	2297
20210605	2298
20210606	2299
20210607	2300
20210608	2301
20210609	2302
20210610	2303
20210611	2304
20210612	2305
20210613	2306
20210614	2307
20210615	2308
20210616	2309
20210617	2310
20210618	2311
20210619	2312
20210620	2313
20210621	2314
20210622	2315
20210623	2316
20210624	2317
20210625	2318
20210626	2319
20210627	2320
20210628	2321
20210629	2322
20210630	2323
20210701	2324
20210702	2325
20210703	2326
20210704	2327
20210705	2328
20210706	2329
20210707	2330
20210708	2331
20210709	2332
20210710	2333
20210711	2334
20210712	2335
20210713	2336
20210714	2337
20210715	2338
20210716	2339
20210717	2340
20210718	2341
20210719	2342
20210720	2343
20210721	2344
20210722	2345
20210723	2346
20210724	2347
20210725	2348
20210726	2349
20210727	2350
20210728	2351
20210729	2352
20210730	2353
20210731	2354
20210801	2355
20210802	2356
20210803	2357
20210804	2358
20210805	2359
20210806	2360
20210807	2361
20210808	2362
20210809	2363
20210810	2364
20210811	2365
20210812	2366
20210813	2367
20210814	2368
20210815	2369
20210816	2370
20210817	2371
20210818	2372
20210819	2373
20210820	2374
20210821	2375
20210822	2376
20210823	2377
20210824	2378
20210825	2379
20210826	2380
20210827	2381
20210828	2382
20210829	2383
20210830	2384
20210831	2385
20210901	2386
20210902	2387
20210903	2388
20210904	2389
20210905	2390
20210906	2391
20210907	2392
20210908	2393
20210909	2394
20210910	2395
20210911	2396
20210912	2397
20210913	2398
20210914	2399
20210915	2400
20210916	2401
20210917	2402
20210918	2403
20210919	2404
20210920	2405
20210921	2406
20210922	2407
20210923	2408
20210924	2409
20210925	2410
20210926	2411
20210927	2412
20210928	2413
20210929	2414
20210930	2415
20211001	2416
20211002	2417
20211003	2418
20211004	2419
20211005	2420
20211006	2421
20211007	2422
20211008	2423
20211009	2424
20211010	2425
20211011	2426
20211012	2427
20211013	2428
20211014	2429
20211015	2430
20211016	2431
20211017	2432
20211018	2433
20211019	2434
20211020	2435
20211021	2436
20211022	2437
20211023	2438
20211024	2439
20211025	2440
20211026	2441
20211027	2442
20211028	2443
20211029	2444
20211030	2445
20211031	2446
20211101	2447
20211102	2448
20211103	2449
20211104	2450
20211105	2451
20211106	2452
20211107	2453
20211108	2454
20211109	2455
20211110	2456
20211111	2457
20211112	2458
20211113	2459
20211114	2460
20211115	2461
20211116	2462
20211117	2463
20211118	2464
20211119	2465
20211120	2466
20211121	2467
20211122	2468
20211123	2469
20211124	2470
20211125	2471
20211126	2472
20211127	2473
20211128	2474
20211129	2475
20211130	2476
20211201	2477
20211202	2478
20211203	2479
20211204	2480
20211205	2481
20211206	2482
20211207	2483
20211208	2484
20211209	2485
20211210	2486
20211211	2487
20211212	2488
20211213	2489
20211214	2490
20211215	2491
20211216	2492
20211217	2493
20211218	2494
20211219	2495
20211220	2496
20211221	2497
20211222	2498
20211223	2499
20211224	2500
20211225	2501
20211226	2502
20211227	2503
20211228	2504
20211229	2505
20211230	2506
20211231	2507
20220101	2508
20220102	2509
20220103	2510
20220104	2511
20220105	2512
20220106	2513
20220107	2514
20220108	2515
20220109	2516
20220110	2517
20220111	2518
20220112	2519
20220113	2520
20220114	2521
20220115	2522
20220116	2523
20220117	2524
20220118	2525
20220119	2526
20220120	2527
20220121	2528
20220122	2529
20220123	2530
20220124	2531
20220125	2532
20220126	2533
20220127	2534
20220128	2535
20220129	2536
20220130	2537
20220131	2538
20220201	2539
20220202	2540
20220203	2541
20220204	2542
20220205	2543
20220206	2544
20220207	2545
20220208	2546
20220209	2547
20220210	2548
20220211	2549
20220212	2550
20220213	2551
20220214	2552
20220215	2553
20220216	2554
20220217	2555
20220218	2556
20220219	2557
20220220	2558
20220221	2559
20220222	2560
20220223	2561
20220224	2562
20220225	2563
20220226	2564
20220227	2565
20220228	2566
20220301	2567
20220302	2568
20220303	2569
20220304	2570
20220305	2571
20220306	2572
20220307	2573
20220308	2574
20220309	2575
20220310	2576
20220311	2577
20220312	2578
20220313	2579
20220314	2580
20220315	2581
20220316	2582
20220317	2583
